game_id,date,home_team,visitor_team,home_game_number,home_result,home_streak,home_offensive_rating,home_defensive_rating,home_ts_percent,home_assist_percent,home_steal_percent,home_rebound_percent,home_turnover_percent,visitor_game_number,visitor_result,visitor_streak,visitor_offensive_rating,visitor_defensive_rating,visitor_ts_percent,visitor_assist_percent,visitor_steal_percent,visitor_rebound_percent,visitor_turnover_percent
202502200MIL,2025-02-20T13:00:00Z,MIL,LAC,56,W,2W,114.34,112.62,0.591,60.6,7.2,49.1,12.5,57,L,1L,112.49,109.5,0.579,60.3,9.8,51.3,14.2
202502200DEN,2025-02-20T14:00:00Z,DEN,CHA,58,W,9W,120.53,114.94,0.608,68.0,8.2,52.1,12.4,56,L,1L,108.37,113.94,0.54,62.1,8.1,50.7,13.5
202502200SAS,2025-02-20T14:30:00Z,SAS,PHX,55,W,1W,113.52,114.9,0.573,70.1,7.9,49.4,12.6,57,L,4L,115.59,117.43,0.593,67.6,7.6,48.3,12.8
202502200POR,2025-02-20T15:00:00Z,POR,LAL,58,L,4L,111.1,116.41,0.557,58.3,8.0,49.8,14.0,56,W,1W,115.18,114.46,0.591,65.0,7.7,49.3,12.5
202502210WAS,2025-02-21T12:00:00Z,WAS,MIL,57,L,5L,106.59,119.8,0.546,63.2,7.3,48.0,13.8,57,W,3W,114.4,112.6,0.592,60.6,7.2,49.1,12.5
202502210ORL,2025-02-21T12:00:00Z,ORL,MEM,59,L,1L,107.92,109.19,0.544,61.0,9.3,50.2,13.2,56,W,1W,118.27,111.47,0.593,64.3,8.7,52.5,13.7
202502210CLE,2025-02-21T12:00:00Z,CLE,NYK,58,W,6W,122.3,111.55,0.615,64.5,8.3,50.9,11.6,58,L,1L,120.64,114.76,0.6,62.3,8.2,51.1,11.7
202502210TOR,2025-02-21T12:30:00Z,TOR,MIA,58,L,2L,110.67,116.68,0.562,68.7,7.8,49.6,13.6,54,W,1W,112.13,113.09,0.571,66.4,8.1,49.1,12.5
202502210SAS,2025-02-21T13:30:00Z,SAS,DET,56,L,1L,113.57,114.72,0.573,70.1,8.0,49.5,12.5,58,W,5W,113.5,113.03,0.575,61.5,7.8,51.9,13.5
202502210DAL,2025-02-21T13:30:00Z,DAL,NOP,57,W,3W,116.66,114.38,0.588,59.6,8.0,49.9,12.6,58,L,1L,110.55,119.6,0.552,62.3,9.2,47.8,12.5
202502210UTA,2025-02-21T14:30:00Z,UTA,OKC,57,L,2L,112.54,119.74,0.578,63.8,6.7,51.5,15.3,57,W,1W,117.7,105.4,0.58,59.4,10.9,49.3,10.6
202502210HOU,2025-02-21T14:30:00Z,HOU,MIN,58,W,1W,113.78,109.94,0.545,54.3,8.9,52.7,11.8,59,L,1L,114.54,111.0,0.583,63.2,8.0,50.8,13.6
202502210SAC,2025-02-21T15:00:00Z,SAC,GSW,57,L,2L,116.03,115.26,0.579,62.0,7.7,51.0,11.6,57,W,2W,112.78,112.49,0.555,70.2,8.9,50.6,12.1
202502220CHI,2025-02-22T10:00:00Z,CHI,PHX,58,L,6L,112.22,116.7,0.58,67.6,7.2,48.9,13.0,58,W,1W,115.41,117.41,0.594,67.8,7.6,48.3,12.9
202502220PHI,2025-02-22T12:30:00Z,PHI,BKN,58,L,7L,112.1,116.39,0.568,58.7,9.6,46.6,12.2,58,W,1W,108.55,114.76,0.556,65.8,7.9,48.8,14.0
202502220DEN,2025-02-22T13:30:00Z,DEN,LAL,59,L,1L,120.67,114.94,0.608,67.9,8.2,52.1,12.3,57,W,2W,115.01,114.16,0.591,64.8,7.7,49.5,12.7
202502220UTA,2025-02-22T14:30:00Z,UTA,HOU,58,W,1W,112.45,119.93,0.577,63.8,6.7,51.4,15.3,59,L,1L,113.82,109.94,0.546,54.1,8.8,52.8,11.9
202502220POR,2025-02-22T15:00:00Z,POR,CHA,59,W,1W,110.88,116.23,0.557,58.5,8.1,49.6,14.0,57,L,2L,108.49,114.21,0.54,62.2,8.1,50.6,13.4
202502230BOS,2025-02-23T06:00:00Z,BOS,NYK,59,W,5W,120.2,110.54,0.592,62.2,7.3,50.5,10.6,59,L,2L,120.33,115.2,0.599,62.3,8.2,50.9,11.8
202502230GSW,2025-02-23T08:30:00Z,GSW,DAL,58,W,3W,113.19,112.47,0.558,70.4,8.9,50.6,12.1,58,L,1L,116.54,114.15,0.588,59.8,8.0,49.8,12.6
202502230IND,2025-02-23T10:00:00Z,IND,LAC,57,W,3W,115.88,115.12,0.592,66.7,8.4,48.0,12.0,58,L,2L,112.47,109.65,0.579,60.5,9.9,51.3,14.2
202502230TOR,2025-02-23T11:00:00Z,TOR,PHX,59,W,1W,110.67,116.74,0.562,68.7,7.8,49.6,13.5,59,L,1L,115.48,117.38,0.594,67.8,7.6,48.4,12.8
202502230ORL,2025-02-23T11:00:00Z,ORL,WAS,60,W,1W,107.83,109.09,0.543,61.1,9.3,50.2,13.2,58,L,6L,106.47,119.49,0.545,63.4,7.3,48.0,13.8
202502230MIL,2025-02-23T11:00:00Z,MIL,MIA,58,W,4W,114.2,112.37,0.591,60.6,7.2,49.1,12.6,55,L,1L,112.27,113.05,0.572,66.0,8.1,49.1,12.5
202502230ATL,2025-02-23T11:00:00Z,ATL,DET,57,L,3L,112.22,114.5,0.57,69.0,9.6,50.1,13.4,59,W,6W,113.73,113.0,0.576,61.6,7.8,52.0,13.5
202502230NOP,2025-02-23T12:00:00Z,NOP,SAS,59,W,1W,110.39,119.42,0.551,62.4,9.2,47.9,12.5,57,L,2L,113.53,114.94,0.574,69.9,8.1,49.2,12.6
202502230CLE,2025-02-23T12:00:00Z,CLE,MEM,59,W,7W,122.61,111.4,0.617,64.5,8.4,51.1,11.6,57,L,1L,118.0,111.31,0.591,64.2,8.6,52.5,13.7
202502230MIN,2025-02-23T14:30:00Z,MIN,OKC,60,L,2L,114.46,111.08,0.582,63.1,8.0,50.6,13.5,58,W,2W,117.92,105.43,0.581,59.8,10.9,49.4,10.6
202502240WAS,2025-02-24T12:00:00Z,WAS,BKN,59,W,1W,106.18,119.32,0.544,63.5,7.3,47.9,13.9,59,L,1L,108.64,114.71,0.556,65.8,7.9,48.8,14.1
202502240PHI,2025-02-24T12:00:00Z,PHI,CHI,59,L,8L,112.09,116.35,0.567,58.7,9.6,46.7,12.2,59,W,1W,112.27,116.75,0.579,67.6,7.2,48.9,13.0
202502240IND,2025-02-24T12:00:00Z,IND,DEN,58,L,1L,116.1,115.03,0.593,66.7,8.4,48.2,12.0,60,W,1W,120.36,115.14,0.607,68.1,8.1,52.1,12.5
202502240DET,2025-02-24T12:00:00Z,DET,LAC,60,W,7W,114.02,113.22,0.578,61.7,7.8,52.0,13.5,59,L,3L,112.43,109.98,0.578,60.5,9.9,51.1,14.1
202502240ATL,2025-02-24T12:30:00Z,ATL,MIA,58,W,1W,112.46,114.77,0.571,68.8,9.6,50.1,13.4,56,L,2L,112.36,113.25,0.572,65.9,8.0,49.2,12.4
202502240OKC,2025-02-24T13:00:00Z,OKC,MIN,59,L,1L,118.2,105.8,0.583,59.9,10.9,49.3,10.6,61,W,1W,114.67,111.47,0.583,63.0,8.0,50.7,13.5
202502240UTA,2025-02-24T14:00:00Z,UTA,POR,59,L,1L,112.61,119.8,0.577,63.7,6.7,51.5,15.2,60,W,2W,111.24,115.63,0.56,58.7,8.1,49.8,14.0
202502240SAC,2025-02-24T15:00:00Z,SAC,CHA,58,W,1W,115.94,115.63,0.58,62.0,7.7,51.1,11.8,58,L,3L,108.01,114.53,0.538,62.1,8.2,50.4,13.4
202502250TOR,2025-02-25T12:00:00Z,TOR,BOS,60,L,1L,110.95,116.6,0.563,68.7,7.8,49.8,13.5,60,W,6W,120.24,110.51,0.592,62.1,7.3,50.6,10.6
202502250ORL,2025-02-25T12:30:00Z,ORL,CLE,61,L,1L,107.86,108.77,0.543,61.1,9.3,50.3,13.2,60,W,8W,122.66,111.55,0.616,64.4,8.3,51.3,11.6
202502250NOP,2025-02-25T13:00:00Z,NOP,SAS,60,W,2W,110.4,118.96,0.551,62.4,9.0,48.1,12.5,58,L,3L,113.17,114.87,0.571,70.3,8.1,49.1,12.5
202502250MEM,2025-02-25T13:00:00Z,MEM,PHX,58,W,1W,118.04,111.56,0.591,64.2,8.6,52.3,13.7,60,L,2L,115.36,117.54,0.593,67.5,7.6,48.3,12.8
202502250HOU,2025-02-25T13:00:00Z,HOU,MIL,60,W,1W,113.8,110.14,0.546,54.5,8.7,52.6,11.8,59,L,1L,114.37,112.46,0.592,60.5,7.2,49.1,12.5
202502250LAL,2025-02-25T15:00:00Z,LAL,DAL,58,W,3W,115.22,113.95,0.592,64.7,7.8,49.4,12.6,59,L,2L,116.3,114.37,0.587,59.9,8.0,49.7,12.6
202502250GSW,2025-02-25T15:00:00Z,GSW,CHA,59,W,4W,113.43,112.29,0.558,70.2,9.0,50.7,12.1,59,L,4L,107.69,114.87,0.536,62.4,8.3,50.2,13.5
202502260WAS,2025-02-26T12:00:00Z,WAS,POR,60,L,1L,106.31,119.08,0.546,63.7,7.3,47.9,14.1,61,W,3W,111.23,115.5,0.559,58.8,8.1,49.9,14.0
202502260NYK,2025-02-26T12:00:00Z,NYK,PHI,60,W,1W,120.13,115.33,0.598,62.1,8.1,50.8,11.8,60,L,9L,111.95,116.66,0.566,58.5,9.6,46.8,12.2
202502260IND,2025-02-26T12:00:00Z,IND,TOR,59,W,1W,116.02,115.12,0.593,66.8,8.4,48.1,12.0,61,L,2L,110.86,116.59,0.563,68.6,7.8,49.8,13.6
202502260DET,2025-02-26T12:00:00Z,DET,BOS,61,W,8W,113.88,112.94,0.578,61.7,7.9,51.9,13.5,61,L,1L,120.18,110.43,0.592,62.0,7.4,50.6,10.6
202502260MIA,2025-02-26T12:30:00Z,MIA,ATL,57,W,1W,111.95,113.06,0.569,65.7,8.0,49.1,12.5,59,L,1L,112.29,114.34,0.57,68.9,9.6,50.2,13.4
202502260BRK,2025-02-26T12:30:00Z,BKN,OKC,60,L,2L,108.59,114.69,0.556,65.9,8.1,48.8,14.1,60,W,1W,118.14,105.99,0.582,59.9,10.9,49.3,10.6
202502260CHI,2025-02-26T13:00:00Z,CHI,LAC,60,L,1L,112.65,116.53,0.581,67.7,7.3,48.9,12.9,60,W,1W,112.16,109.91,0.577,60.5,9.9,51.1,14.1
202502260UTA,2025-02-26T14:00:00Z,UTA,SAC,60,L,2L,112.53,119.64,0.576,63.6,6.7,51.4,15.1,59,W,2W,116.25,115.19,0.581,62.1,7.8,51.2,11.9
202502260HOU,2025-02-26T14:30:00Z,HOU,SAS,61,W,2W,113.56,109.92,0.545,54.4,8.6,52.7,11.8,59,L,4L,112.94,114.72,0.57,70.4,8.2,49.0,12.6
202502270ORL,2025-02-27T12:00:00Z,ORL,GSW,62,L,2L,107.58,109.21,0.541,61.2,9.3,50.2,13.2,60,W,5W,113.66,111.93,0.559,70.4,9.1,50.7,12.0
202502270MIL,2025-02-27T13:00:00Z,MIL,DEN,60,W,1W,114.07,112.24,0.591,60.4,7.3,48.9,12.5,61,L,1L,120.36,115.08,0.607,68.2,8.1,52.3,12.5
202502270DAL,2025-02-27T13:30:00Z,DAL,CHA,60,W,1W,116.05,114.3,0.586,60.0,8.0,49.6,12.6,60,L,5L,107.4,115.08,0.535,62.2,8.3,50.2,13.6
202502270PHO,2025-02-27T14:00:00Z,PHX,NOP,61,L,3L,115.58,117.77,0.595,67.6,7.6,48.4,12.8,61,W,3W,110.33,118.64,0.55,62.4,9.1,48.3,12.5
202502270LAL,2025-02-27T15:30:00Z,LAL,MIN,59,W,4W,115.13,113.74,0.591,64.7,7.8,49.5,12.6,62,L,1L,114.71,111.52,0.583,63.1,7.9,50.7,13.4
202502280DET,2025-02-28T12:00:00Z,DET,DEN,62,L,1L,114.03,112.75,0.578,61.7,7.9,52.1,13.5,62,W,1W,120.11,115.07,0.606,68.1,8.1,52.3,12.5
202502280BRK,2025-02-28T12:30:00Z,BKN,POR,61,L,3L,108.82,114.96,0.556,66.2,8.1,48.9,14.1,62,W,4W,111.34,115.42,0.559,58.8,8.1,49.9,13.9
202502280BOS,2025-02-28T12:30:00Z,BOS,CLE,62,L,2L,119.86,110.64,0.592,62.0,7.4,50.4,10.7,61,W,9W,122.87,111.19,0.617,64.2,8.3,51.4,11.6
202502280ATL,2025-02-28T12:30:00Z,ATL,OKC,60,L,2L,112.34,114.76,0.571,68.9,9.6,50.1,13.5,61,W,2W,118.34,106.26,0.583,59.8,10.8,49.3,10.6
202502280MIA,2025-02-28T13:00:00Z,MIA,IND,58,W,2W,112.43,113.11,0.573,66.1,8.0,49.2,12.5,60,L,1L,115.89,114.66,0.594,66.8,8.5,48.1,12.2
202502280MEM,2025-02-28T13:00:00Z,MEM,NYK,59,L,1L,118.26,111.86,0.593,64.3,8.6,52.1,13.6,61,W,2W,120.01,115.2,0.598,62.0,8.1,50.9,11.8
202502280CHI,2025-02-28T13:00:00Z,CHI,TOR,61,W,1W,112.79,116.69,0.581,67.8,7.3,48.9,13.0,62,L,3L,110.49,116.46,0.561,68.5,7.8,49.8,13.6
202502280PHO,2025-02-28T14:00:00Z,PHX,NOP,62,W,1W,115.68,117.97,0.595,67.5,7.5,48.5,12.7,62,L,1L,110.66,118.69,0.55,62.2,9.0,48.3,12.4
202502280UTA,2025-02-28T14:30:00Z,UTA,MIN,61,W,1W,112.4,119.69,0.576,64.0,6.7,51.3,15.0,63,L,2L,114.58,111.6,0.582,63.2,8.0,50.6,13.4
202502280LAL,2025-02-28T15:00:00Z,LAL,LAC,60,W,5W,115.15,113.62,0.59,64.6,7.8,49.7,12.6,61,L,1L,112.4,110.1,0.578,60.8,9.9,51.1,14.1
202503010CHO,2025-03-01T11:00:00Z,CHA,WAS,61,L,6L,107.19,114.85,0.534,62.2,8.2,50.3,13.6,61,W,1W,106.39,119.06,0.548,63.6,7.3,47.9,14.1
202503010DET,2025-03-01T12:00:00Z,DET,BKN,63,W,1W,114.02,113.0,0.578,61.9,8.1,52.0,13.5,62,L,4L,108.73,115.1,0.555,66.0,8.2,49.0,14.1
202503010MEM,2025-03-01T13:00:00Z,MEM,SAS,60,L,2L,118.16,111.88,0.592,64.2,8.5,52.3,13.6,60,W,1W,112.8,114.75,0.569,70.3,8.3,48.9,12.5
202503010HOU,2025-03-01T13:00:00Z,HOU,SAC,62,L,1L,113.61,109.83,0.545,54.2,8.6,52.8,11.8,60,W,3W,116.36,115.02,0.582,62.0,7.8,51.3,11.9
202503010PHI,2025-03-01T13:30:00Z,PHI,GSW,61,W,1W,111.88,116.59,0.566,58.4,9.7,46.8,12.2,61,L,1L,113.87,112.06,0.56,70.5,9.1,50.6,12.0
202503010DAL,2025-03-01T13:30:00Z,DAL,MIL,61,L,1L,115.82,113.97,0.584,60.0,8.0,49.6,12.5,61,W,2W,114.08,112.13,0.591,60.4,7.3,48.9,12.5
202503020BOS,2025-03-02T06:00:00Z,BOS,DEN,63,W,1W,119.98,111.05,0.592,61.8,7.4,50.3,10.7,63,L,1L,120.24,115.04,0.607,67.9,8.0,52.3,12.6
202503020CLE,2025-03-02T08:30:00Z,CLE,POR,62,W,10W,123.08,111.46,0.617,64.0,8.2,51.4,11.6,63,L,1L,111.54,115.23,0.561,59.0,8.2,49.8,14.0
202503020IND,2025-03-02T10:00:00Z,IND,CHI,61,W,1W,116.18,115.08,0.595,66.9,8.5,48.0,12.1,62,L,1L,112.8,116.49,0.581,67.9,7.4,48.9,13.0
202503020ORL,2025-03-02T11:00:00Z,ORL,TOR,63,L,3L,107.78,109.48,0.542,61.0,9.3,50.3,13.2,63,W,1W,110.39,116.41,0.561,68.5,7.8,49.8,13.6
202503020MIA,2025-03-02T11:00:00Z,MIA,NYK,59,L,1L,112.88,113.45,0.575,66.1,8.0,49.3,12.6,62,W,3W,119.89,115.15,0.598,62.0,8.1,50.6,11.8
202503020SAS,2025-03-02T12:00:00Z,SAS,OKC,61,L,1L,113.05,114.93,0.57,70.3,8.2,48.9,12.4,62,W,3W,118.48,106.36,0.584,60.1,10.8,49.3,10.5
202503020UTA,2025-03-02T13:00:00Z,UTA,NOP,62,L,1L,112.45,119.6,0.576,64.2,6.7,51.4,15.1,63,W,1W,110.72,118.92,0.551,62.2,9.0,48.3,12.4
202503020PHO,2025-03-02T14:30:00Z,PHX,MIN,63,L,1L,115.96,117.91,0.597,67.7,7.5,48.5,12.8,64,W,1W,114.58,111.66,0.581,63.5,8.1,50.4,13.3
202503020LAL,2025-03-02T14:30:00Z,LAL,LAC,61,W,6W,115.1,113.53,0.59,64.3,7.9,49.6,12.6,62,L,2L,112.33,110.14,0.577,60.8,9.9,51.1,14.2
202503030PHI,2025-03-03T12:00:00Z,PHI,POR,62,L,1L,112.11,116.63,0.567,58.5,9.7,46.7,12.2,64,W,1W,111.61,115.29,0.561,59.0,8.2,49.8,14.0
202503030CHO,2025-03-03T12:00:00Z,CHA,GSW,62,L,7L,107.11,114.86,0.534,62.3,8.2,50.3,13.6,62,W,1W,113.95,112.29,0.56,70.5,9.0,50.7,12.0
202503030MIA,2025-03-03T12:30:00Z,MIA,WAS,60,W,1W,112.86,113.49,0.576,66.1,8.0,49.2,12.6,62,L,1L,106.54,118.77,0.548,63.9,7.4,48.0,14.1
202503030MEM,2025-03-03T13:00:00Z,MEM,ATL,61,L,3L,118.28,112.14,0.592,64.2,8.5,52.3,13.6,61,W,1W,112.34,114.97,0.572,68.8,9.6,50.2,13.5
202503030OKC,2025-03-03T13:00:00Z,OKC,HOU,63,W,4W,118.87,106.72,0.585,60.1,10.8,49.4,10.5,63,L,2L,113.51,109.96,0.545,54.1,8.5,52.8,11.9
202503030DAL,2025-03-03T13:30:00Z,DAL,SAC,62,L,2L,115.83,114.26,0.584,59.9,8.0,49.4,12.5,61,W,4W,116.39,114.89,0.582,61.8,7.9,51.3,12.0
202503030UTA,2025-03-03T14:00:00Z,UTA,DET,63,L,2L,112.52,119.66,0.576,64.4,6.6,51.3,15.0,64,W,2W,113.96,112.62,0.579,62.2,8.0,52.0,13.6
202503040ORL,2025-03-04T12:00:00Z,ORL,TOR,64,L,4L,107.84,109.55,0.543,60.9,9.2,50.2,13.2,64,W,2W,110.44,116.32,0.561,68.4,7.8,49.9,13.6
202503040IND,2025-03-04T12:00:00Z,IND,HOU,62,W,2W,116.41,115.06,0.596,67.0,8.5,48.0,12.1,64,L,3L,113.62,110.27,0.546,53.9,8.5,52.7,11.9
202503040NYK,2025-03-04T12:30:00Z,NYK,GSW,63,L,1L,119.83,115.1,0.597,62.0,8.0,50.7,11.7,63,W,2W,113.96,112.05,0.56,70.7,9.0,50.7,12.0
202503040ATL,2025-03-04T12:30:00Z,ATL,MIL,62,L,1L,112.68,115.23,0.573,68.7,9.6,50.0,13.5,62,W,3W,114.37,112.21,0.591,60.7,7.2,49.1,12.5
202503040MIN,2025-03-04T13:00:00Z,MIN,PHI,65,W,2W,114.6,111.44,0.581,63.6,8.3,50.2,13.2,63,L,2L,112.06,116.81,0.566,58.6,9.6,46.6,12.2
202503040CHI,2025-03-04T13:00:00Z,CHI,CLE,63,L,2L,112.83,116.7,0.581,67.7,7.3,49.0,13.0,63,W,11W,123.01,111.53,0.617,64.0,8.3,51.4,11.6
202503040SAS,2025-03-04T13:30:00Z,SAS,BKN,62,W,1W,113.31,115.4,0.571,70.3,8.1,48.8,12.4,63,L,5L,108.42,115.02,0.553,66.0,8.2,48.9,14.1
202503040PHO,2025-03-04T15:00:00Z,PHX,LAC,64,W,1W,115.66,117.87,0.596,67.7,7.4,48.7,12.9,63,L,3L,112.31,110.26,0.576,60.9,9.9,51.1,14.1
202503040LAL,2025-03-04T15:30:00Z,LAL,NOP,62,W,7W,115.14,113.48,0.591,64.2,7.9,49.6,12.6,64,L,1L,110.92,118.87,0.552,62.3,9.0,48.4,12.4
202503050WAS,2025-03-05T12:00:00Z,WAS,UTA,63,W,1W,106.32,118.62,0.547,64.0,7.4,48.0,14.1,64,L,3L,112.26,119.71,0.576,64.2,6.6,51.3,15.1
202503050CLE,2025-03-05T12:00:00Z,CLE,MIA,64,W,12W,123.1,111.47,0.617,63.9,8.2,51.4,11.5,61,L,1L,112.81,113.15,0.576,66.3,8.0,49.2,12.6
202503050CHO,2025-03-05T12:00:00Z,CHA,MIN,63,L,8L,106.95,114.86,0.533,62.3,8.1,50.2,13.6,66,W,3W,114.83,111.5,0.583,63.6,8.2,50.2,13.2
202503050BOS,2025-03-05T12:00:00Z,BOS,POR,64,W,2W,119.96,111.04,0.592,61.9,7.4,50.4,10.8,65,L,1L,111.86,115.19,0.561,58.9,8.1,50.0,14.0
202503050MIL,2025-03-05T13:00:00Z,MIL,DAL,63,W,4W,114.41,112.19,0.592,60.6,7.2,49.2,12.5,63,L,3L,115.69,114.57,0.583,60.3,8.0,49.4,12.5
202503050DEN,2025-03-05T14:00:00Z,DEN,SAC,64,W,1W,120.08,115.09,0.606,67.9,8.1,52.2,12.6,62,L,1L,116.67,114.76,0.583,62.0,7.8,51.3,11.9
202503050MEM,2025-03-05T14:30:00Z,MEM,OKC,62,L,4L,118.49,112.48,0.593,64.4,8.5,52.4,13.6,64,W,5W,119.03,106.95,0.586,60.2,10.7,49.4,10.5
202503050LAC,2025-03-05T15:30:00Z,LAC,DET,64,W,1W,112.52,110.54,0.577,61.0,9.9,51.1,14.0,65,L,1L,114.09,112.37,0.58,62.2,8.1,52.0,13.6
202503060ORL,2025-03-06T12:00:00Z,ORL,CHI,65,L,5L,107.93,109.64,0.544,61.1,9.2,50.1,13.2,64,W,1W,112.75,116.89,0.58,67.7,7.3,48.9,12.8
202503060ATL,2025-03-06T12:30:00Z,ATL,IND,63,W,1W,112.65,115.25,0.573,68.8,9.6,50.0,13.4,63,L,1L,116.47,114.91,0.597,67.1,8.5,47.8,12.1
202503060BOS,2025-03-06T12:30:00Z,BOS,PHI,65,W,3W,120.21,111.26,0.592,61.8,7.3,50.5,10.7,64,L,3L,112.11,117.01,0.566,58.5,9.6,46.7,12.2
202503060BRK,2025-03-06T12:30:00Z,BKN,GSW,64,L,6L,108.55,115.27,0.554,66.2,8.2,48.9,14.0,64,W,3W,114.03,111.94,0.56,70.7,9.0,50.7,12.0
202503060NOP,2025-03-06T13:00:00Z,NOP,HOU,65,L,2L,111.02,119.19,0.552,62.3,9.0,48.3,12.3,65,W,1W,113.5,110.43,0.545,53.9,8.5,52.9,11.9
202503060LAL,2025-03-06T15:00:00Z,LAL,NYK,63,W,8W,115.53,113.54,0.592,64.2,7.9,49.8,12.7,64,L,2L,119.59,115.14,0.596,62.0,8.0,50.7,11.8
202503070CHO,2025-03-07T12:00:00Z,CHA,CLE,64,L,9L,107.09,115.14,0.533,62.3,8.0,50.3,13.6,65,W,13W,122.98,111.45,0.616,63.9,8.2,51.4,11.5
202503070TOR,2025-03-07T12:30:00Z,TOR,UTA,65,W,3W,110.51,116.29,0.561,68.5,7.8,50.0,13.7,65,L,4L,112.33,119.7,0.575,63.9,6.6,51.4,15.1
202503070DAL,2025-03-07T12:30:00Z,DAL,MEM,64,L,4L,115.47,114.82,0.582,60.4,8.0,49.2,12.4,63,W,1W,118.2,112.56,0.591,64.3,8.5,52.4,13.6
202503070OKC,2025-03-07T13:00:00Z,OKC,POR,65,W,6W,119.01,106.85,0.586,60.2,10.7,49.4,10.5,66,L,2L,112.07,115.52,0.562,58.7,8.1,49.8,13.9
202503070MIA,2025-03-07T13:00:00Z,MIA,MIN,62,L,2L,112.76,113.18,0.576,66.6,8.0,49.2,12.6,67,W,4W,115.09,111.56,0.584,63.6,8.3,50.1,13.1
202503070SAC,2025-03-07T15:00:00Z,SAC,SAS,63,W,1W,116.6,114.81,0.583,61.8,7.8,51.2,11.8,63,L,1L,113.59,115.41,0.572,70.3,8.2,48.9,12.4
202503070DEN,2025-03-07T15:00:00Z,DEN,PHX,65,W,2W,120.05,115.04,0.606,67.9,8.1,52.2,12.5,65,L,1L,115.85,118.0,0.597,67.8,7.4,48.7,12.9
202503070LAC,2025-03-07T15:30:00Z,LAC,NYK,65,W,2W,112.76,110.68,0.579,60.7,9.9,51.0,13.9,65,L,3L,119.35,115.04,0.594,61.9,8.0,50.7,11.8
202503080CHO,2025-03-08T11:00:00Z,CHA,BKN,65,W,1W,107.24,115.17,0.534,62.3,8.0,50.3,13.5,65,L,7L,108.81,115.46,0.555,66.2,8.2,48.8,14.0
202503080HOU,2025-03-08T12:00:00Z,HOU,NOP,66,W,2W,113.51,110.29,0.546,54.2,8.5,52.8,12.0,66,L,3L,110.87,119.11,0.551,62.2,9.0,48.3,12.3
202503080TOR,2025-03-08T12:30:00Z,TOR,WAS,66,L,1L,110.59,116.14,0.56,68.5,7.8,50.0,13.6,64,W,2W,106.53,118.58,0.548,64.2,7.5,47.9,13.9
202503080ATL,2025-03-08T12:30:00Z,ATL,IND,64,W,2W,112.88,115.34,0.573,68.7,9.5,50.0,13.3,64,L,2L,116.54,115.11,0.597,67.0,8.5,47.9,12.1
202503080MIL,2025-03-08T13:00:00Z,MIL,ORL,64,L,1L,114.66,112.02,0.593,60.5,7.2,49.4,12.5,66,W,1W,108.12,109.82,0.545,61.1,9.2,49.9,13.2
202503080MIA,2025-03-08T13:00:00Z,MIA,CHI,63,L,3L,112.74,113.18,0.575,66.6,8.0,49.2,12.5,65,W,2W,112.9,116.94,0.581,67.5,7.3,49.1,12.9
202503080BOS,2025-03-08T13:30:00Z,BOS,LAL,66,W,4W,120.43,111.32,0.593,61.9,7.4,50.5,10.7,64,L,1L,115.41,113.39,0.592,64.2,7.9,49.8,12.7
202503080GSW,2025-03-08T13:30:00Z,GSW,DET,65,W,4W,114.23,112.14,0.562,70.8,8.9,50.8,12.0,66,L,2L,114.17,112.6,0.581,62.1,8.1,52.0,13.6
202503090OKC,2025-03-09T06:00:00Z,OKC,DEN,66,W,7W,118.81,106.56,0.586,60.2,10.8,49.3,10.5,66,L,1L,120.37,115.32,0.608,68.1,8.1,52.1,12.5
202503090DAL,2025-03-09T07:30:00Z,DAL,PHX,65,L,5L,115.33,114.86,0.582,60.4,8.0,49.1,12.4,66,W,1W,116.12,118.35,0.598,67.8,7.3,48.8,12.8
202503090NOP,2025-03-09T11:00:00Z,NOP,MEM,67,L,4L,110.95,119.51,0.551,62.2,9.0,48.3,12.3,64,W,2W,118.19,112.47,0.591,64.1,8.5,52.5,13.6
202503090PHI,2025-03-09T11:30:00Z,PHI,UTA,65,W,1W,112.15,117.29,0.566,58.7,9.6,46.7,12.2,66,L,5L,112.24,119.64,0.575,63.7,6.6,51.4,15.2
202503090MIN,2025-03-09T12:00:00Z,MIN,SAS,68,W,5W,115.06,111.56,0.584,63.7,8.2,50.1,13.1,64,L,2L,113.65,115.75,0.572,70.2,8.1,48.8,12.4
202503090MIL,2025-03-09T12:00:00Z,MIL,CLE,65,L,2L,114.69,112.13,0.594,60.2,7.2,49.5,12.5,66,W,14W,122.88,111.52,0.616,63.7,8.1,51.4,11.5
202503090POR,2025-03-09T13:00:00Z,POR,DET,67,L,3L,111.7,115.38,0.56,58.5,8.1,49.9,13.9,67,W,1W,114.01,112.54,0.58,61.9,8.1,51.9,13.6
202503090LAC,2025-03-09T13:30:00Z,LAC,SAC,66,W,3W,112.68,110.47,0.578,60.7,9.8,51.0,13.9,64,L,1L,116.91,114.84,0.583,61.8,7.8,51.4,11.8
202503100TOR,2025-03-10T11:30:00Z,TOR,WAS,67,W,1W,110.75,116.22,0.56,68.3,7.9,50.0,13.6,65,L,1L,106.77,118.61,0.548,64.2,7.5,48.0,13.9
202503100MIA,2025-03-10T11:30:00Z,MIA,CHA,64,L,4L,112.61,113.13,0.574,66.5,8.0,49.2,12.4,66,W,2W,107.4,115.16,0.533,62.3,8.0,50.4,13.5
